tweet_id,timestamp,rating_numerator,rating_denominator,name,retweeted_status_id,text,Dog Stage,Cluster,p1,p2,p2_conf,p3,p3_conf,favorite_count,favorited,id,lang,retweet_count,retweeted
873697596434513921,2017-06-11 00:25:14,10,10,Walter,8.688803978194944e+17,RT @dog_rates: This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF,puppo,None,laptop,French_bulldog,0.0999839,printer,0.0771299,0,False,873697596434513921,English (US),12518,False
867072653475098625,2017-05-23 17:40:04,10,10,,8.650134204453683e+17,RT @rachaeleasler: these @dog_rates hats are 13/10 bean approved https://t.co/nRCdq4g9gG,doggo,None,Blenheim_spaniel,papillon,0.211766,Pekinese,0.112952,0,False,867072653475098625,English (US),135,False
867072653475098625,2017-05-23 17:40:04,10,10,,8.650134204453683e+17,RT @rachaeleasler: these @dog_rates hats are 13/10 bean approved https://t.co/nRCdq4g9gG,floofer,None,Blenheim_spaniel,papillon,0.211766,Pekinese,0.112952,0,False,867072653475098625,English (US),135,False
867072653475098625,2017-05-23 17:40:04,10,10,,8.650134204453683e+17,RT @rachaeleasler: these @dog_rates hats are 13/10 bean approved https://t.co/nRCdq4g9gG,pupper,None,Blenheim_spaniel,papillon,0.211766,Pekinese,0.112952,0,False,867072653475098625,English (US),135,False
867072653475098625,2017-05-23 17:40:04,10,10,,8.650134204453683e+17,RT @rachaeleasler: these @dog_rates hats are 13/10 bean approved https://t.co/nRCdq4g9gG,puppo,None,Blenheim_spaniel,papillon,0.211766,Pekinese,0.112952,0,False,867072653475098625,English (US),135,False
861769973181624320,2017-05-09 02:29:07,10,10,,8.06629075125203e+17,"RT @dog_rates: ""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",doggo,None,Arabian_camel,house_finch,0.209852,cocker_spaniel,0.0464032,0,False,861769973181624320,English (US),37911,False
861769973181624320,2017-05-09 02:29:07,10,10,,8.06629075125203e+17,"RT @dog_rates: ""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",floofer,None,Arabian_camel,house_finch,0.209852,cocker_spaniel,0.0464032,0,False,861769973181624320,English (US),37911,False
861769973181624320,2017-05-09 02:29:07,10,10,,8.06629075125203e+17,"RT @dog_rates: ""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",pupper,None,Arabian_camel,house_finch,0.209852,cocker_spaniel,0.0464032,0,False,861769973181624320,English (US),37911,False
861769973181624320,2017-05-09 02:29:07,10,10,,8.06629075125203e+17,"RT @dog_rates: ""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",puppo,None,Arabian_camel,house_finch,0.209852,cocker_spaniel,0.0464032,0,False,861769973181624320,English (US),37911,False
860924035999428608,2017-05-06 18:27:40,10,10,,8.609144852504699e+17,RT @tallylott: h*ckin adorable promposal. 13/10 @dog_rates https://t.co/6n8hzNihJ9,doggo,None,envelope,oscilloscope,0.0125914,paper_towel,0.0111785,0,False,860924035999428608,English (US),882,False
860924035999428608,2017-05-06 18:27:40,10,10,,8.609144852504699e+17,RT @tallylott: h*ckin adorable promposal. 13/10 @dog_rates https://t.co/6n8hzNihJ9,floofer,None,envelope,oscilloscope,0.0125914,paper_towel,0.0111785,0,False,860924035999428608,English (US),882,False
860924035999428608,2017-05-06 18:27:40,10,10,,8.609144852504699e+17,RT @tallylott: h*ckin adorable promposal. 13/10 @dog_rates https://t.co/6n8hzNihJ9,pupper,None,envelope,oscilloscope,0.0125914,paper_towel,0.0111785,0,False,860924035999428608,English (US),882,False
860924035999428608,2017-05-06 18:27:40,10,10,,8.609144852504699e+17,RT @tallylott: h*ckin adorable promposal. 13/10 @dog_rates https://t.co/6n8hzNihJ9,puppo,None,envelope,oscilloscope,0.0125914,paper_towel,0.0111785,0,False,860924035999428608,English (US),882,False
851953902622658560,2017-04-12 00:23:33,10,10,Astrid,8.29374341691347e+17,RT @dog_rates: This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,doggo,doggo,Staffordshire_bullterrier,American_Staffordshire_terrier,0.14995,Chesapeake_Bay_retriever,0.0475227,0,False,851953902622658560,English (US),10706,False
851953902622658560,2017-04-12 00:23:33,10,10,Astrid,8.29374341691347e+17,RT @dog_rates: This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,floofer,None,Staffordshire_bullterrier,American_Staffordshire_terrier,0.14995,Chesapeake_Bay_retriever,0.0475227,0,False,851953902622658560,English (US),10706,False
851953902622658560,2017-04-12 00:23:33,10,10,Astrid,8.29374341691347e+17,RT @dog_rates: This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,pupper,None,Staffordshire_bullterrier,American_Staffordshire_terrier,0.14995,Chesapeake_Bay_retriever,0.0475227,0,False,851953902622658560,English (US),10706,False
851953902622658560,2017-04-12 00:23:33,10,10,Astrid,8.29374341691347e+17,RT @dog_rates: This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,puppo,None,Staffordshire_bullterrier,American_Staffordshire_terrier,0.14995,Chesapeake_Bay_retriever,0.0475227,0,False,851953902622658560,English (US),10706,False
851861385021730816,2017-04-11 18:15:55,10,10,,8.482893821761004e+17,RT @eddie_coe98: Thanks @dog_rates completed my laptop. 10/10 would buy again https://t.co/bO0rThDlXI,doggo,None,pencil_box,purse,0.0665055,pillow,0.0447253,0,False,851861385021730816,English (US),23,False
851861385021730816,2017-04-11 18:15:55,10,10,,8.482893821761004e+17,RT @eddie_coe98: Thanks @dog_rates completed my laptop. 10/10 would buy again https://t.co/bO0rThDlXI,floofer,None,pencil_box,purse,0.0665055,pillow,0.0447253,0,False,851861385021730816,English (US),23,False
851861385021730816,2017-04-11 18:15:55,10,10,,8.482893821761004e+17,RT @eddie_coe98: Thanks @dog_rates completed my laptop. 10/10 would buy again https://t.co/bO0rThDlXI,pupper,None,pencil_box,purse,0.0665055,pillow,0.0447253,0,False,851861385021730816,English (US),23,False
851861385021730816,2017-04-11 18:15:55,10,10,,8.482893821761004e+17,RT @eddie_coe98: Thanks @dog_rates completed my laptop. 10/10 would buy again https://t.co/bO0rThDlXI,puppo,None,pencil_box,purse,0.0665055,pillow,0.0447253,0,False,851861385021730816,English (US),23,False
847971574464610304,2017-04-01 00:39:12,10,10,,8.47971000004354e+17,RT @basic_vacek_: I love my new mug easy 13/10 @dog_rates https://t.co/0bYtoL7Wwt,doggo,None,coffee_mug,cup,0.273392,toilet_tissue,0.0666558,0,False,847971574464610304,English (US),482,False
847971574464610304,2017-04-01 00:39:12,10,10,,8.47971000004354e+17,RT @basic_vacek_: I love my new mug easy 13/10 @dog_rates https://t.co/0bYtoL7Wwt,floofer,None,coffee_mug,cup,0.273392,toilet_tissue,0.0666558,0,False,847971574464610304,English (US),482,False
847971574464610304,2017-04-01 00:39:12,10,10,,8.47971000004354e+17,RT @basic_vacek_: I love my new mug easy 13/10 @dog_rates https://t.co/0bYtoL7Wwt,pupper,None,coffee_mug,cup,0.273392,toilet_tissue,0.0666558,0,False,847971574464610304,English (US),482,False
847971574464610304,2017-04-01 00:39:12,10,10,,8.47971000004354e+17,RT @basic_vacek_: I love my new mug easy 13/10 @dog_rates https://t.co/0bYtoL7Wwt,puppo,None,coffee_mug,cup,0.273392,toilet_tissue,0.0666558,0,False,847971574464610304,English (US),482,False
842892208864923648,2017-03-18 00:15:37,10,10,Stephan,8.071068405092147e+17,RT @dog_rates: This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,doggo,None,Chihuahua,Pomeranian,0.120358,toy_terrier,0.0770081,0,False,842892208864923648,English (US),56625,False
842892208864923648,2017-03-18 00:15:37,10,10,Stephan,8.071068405092147e+17,RT @dog_rates: This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,floofer,None,Chihuahua,Pomeranian,0.120358,toy_terrier,0.0770081,0,False,842892208864923648,English (US),56625,False
842892208864923648,2017-03-18 00:15:37,10,10,Stephan,8.071068405092147e+17,RT @dog_rates: This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,pupper,None,Chihuahua,Pomeranian,0.120358,toy_terrier,0.0770081,0,False,842892208864923648,English (US),56625,False
842892208864923648,2017-03-18 00:15:37,10,10,Stephan,8.071068405092147e+17,RT @dog_rates: This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,puppo,None,Chihuahua,Pomeranian,0.120358,toy_terrier,0.0770081,0,False,842892208864923648,English (US),56625,False
841833993020538882,2017-03-15 02:10:39,10,10,Ken,8.174238601360835e+17,RT @dog_rates: This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,doggo,None,ice_bear,Samoyed,0.201358,Eskimo_dog,0.186789,0,False,841833993020538882,English (US),17504,False
841833993020538882,2017-03-15 02:10:39,10,10,Ken,8.174238601360835e+17,RT @dog_rates: This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,floofer,None,ice_bear,Samoyed,0.201358,Eskimo_dog,0.186789,0,False,841833993020538882,English (US),17504,False
841833993020538882,2017-03-15 02:10:39,10,10,Ken,8.174238601360835e+17,RT @dog_rates: This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,pupper,None,ice_bear,Samoyed,0.201358,Eskimo_dog,0.186789,0,False,841833993020538882,English (US),17504,False
841833993020538882,2017-03-15 02:10:39,10,10,Ken,8.174238601360835e+17,RT @dog_rates: This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,puppo,None,ice_bear,Samoyed,0.201358,Eskimo_dog,0.186789,0,False,841833993020538882,English (US),17504,False
839290600511926273,2017-03-08 01:44:07,10,10,,8.392899192982241e+17,RT @alexmartindawg: THE DRINK IS DR. PUPPER 10/10 good pun @matt___nelson @GoodDogsGame https://t.co/act3duiqbL,doggo,None,web_site,monitor,0.101565,screen,0.0753061,0,False,839290600511926273,English (US),158,False
839290600511926273,2017-03-08 01:44:07,10,10,,8.392899192982241e+17,RT @alexmartindawg: THE DRINK IS DR. PUPPER 10/10 good pun @matt___nelson @GoodDogsGame https://t.co/act3duiqbL,floofer,None,web_site,monitor,0.101565,screen,0.0753061,0,False,839290600511926273,English (US),158,False
839290600511926273,2017-03-08 01:44:07,10,10,,8.392899192982241e+17,RT @alexmartindawg: THE DRINK IS DR. PUPPER 10/10 good pun @matt___nelson @GoodDogsGame https://t.co/act3duiqbL,pupper,pupper,web_site,monitor,0.101565,screen,0.0753061,0,False,839290600511926273,English (US),158,False
839290600511926273,2017-03-08 01:44:07,10,10,,8.392899192982241e+17,RT @alexmartindawg: THE DRINK IS DR. PUPPER 10/10 good pun @matt___nelson @GoodDogsGame https://t.co/act3duiqbL,puppo,None,web_site,monitor,0.101565,screen,0.0753061,0,False,839290600511926273,English (US),158,False
838916489579200512,2017-03-07 00:57:32,10,10,,8.3890598062882e+17,RT @KibaDva: I collected all the good dogs!! 15/10 @dog_rates #GoodDogs https://t.co/6UCGFczlOI,doggo,None,web_site,monitor,0.0014059,envelope,0.00109309,0,False,838916489579200512,English (US),38,False
838916489579200512,2017-03-07 00:57:32,10,10,,8.3890598062882e+17,RT @KibaDva: I collected all the good dogs!! 15/10 @dog_rates #GoodDogs https://t.co/6UCGFczlOI,floofer,None,web_site,monitor,0.0014059,envelope,0.00109309,0,False,838916489579200512,English (US),38,False
838916489579200512,2017-03-07 00:57:32,10,10,,8.3890598062882e+17,RT @KibaDva: I collected all the good dogs!! 15/10 @dog_rates #GoodDogs https://t.co/6UCGFczlOI,pupper,None,web_site,monitor,0.0014059,envelope,0.00109309,0,False,838916489579200512,English (US),38,False
838916489579200512,2017-03-07 00:57:32,10,10,,8.3890598062882e+17,RT @KibaDva: I collected all the good dogs!! 15/10 @dog_rates #GoodDogs https://t.co/6UCGFczlOI,puppo,None,web_site,monitor,0.0014059,envelope,0.00109309,0,False,838916489579200512,English (US),38,False
837012587749474308,2017-03-01 18:52:06,10,10,,8.370113446668124e+17,RT @KennyFromDaBlok: 14/10 h*ckin good hats. will wear daily @dog_rates https://t.co/rHLoU5gS30,doggo,None,toilet_tissue,cowboy_hat,0.158555,sombrero,0.14947,0,False,837012587749474308,English (US),88,False
837012587749474308,2017-03-01 18:52:06,10,10,,8.370113446668124e+17,RT @KennyFromDaBlok: 14/10 h*ckin good hats. will wear daily @dog_rates https://t.co/rHLoU5gS30,floofer,None,toilet_tissue,cowboy_hat,0.158555,sombrero,0.14947,0,False,837012587749474308,English (US),88,False
837012587749474308,2017-03-01 18:52:06,10,10,,8.370113446668124e+17,RT @KennyFromDaBlok: 14/10 h*ckin good hats. will wear daily @dog_rates https://t.co/rHLoU5gS30,pupper,None,toilet_tissue,cowboy_hat,0.158555,sombrero,0.14947,0,False,837012587749474308,English (US),88,False
837012587749474308,2017-03-01 18:52:06,10,10,,8.370113446668124e+17,RT @KennyFromDaBlok: 14/10 h*ckin good hats. will wear daily @dog_rates https://t.co/rHLoU5gS30,puppo,None,toilet_tissue,cowboy_hat,0.158555,sombrero,0.14947,0,False,837012587749474308,English (US),88,False
832769181346996225,2017-02-18 01:50:19,10,10,,8.327663821985669e+17,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,doggo,None,jersey,sweatshirt,0.0890854,poncho,0.00297522,0,False,832769181346996225,English (US),43,False
832769181346996225,2017-02-18 01:50:19,10,10,,8.327663821985669e+17,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,floofer,None,jersey,sweatshirt,0.0890854,poncho,0.00297522,0,False,832769181346996225,English (US),43,False
832769181346996225,2017-02-18 01:50:19,10,10,,8.327663821985669e+17,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,pupper,None,jersey,sweatshirt,0.0890854,poncho,0.00297522,0,False,832769181346996225,English (US),43,False
832769181346996225,2017-02-18 01:50:19,10,10,,8.327663821985669e+17,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,puppo,None,jersey,sweatshirt,0.0890854,poncho,0.00297522,0,False,832769181346996225,English (US),43,False
832215726631055365,2017-02-16 13:11:05,10,10,Moreton,7.932864763017994e+17,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,doggo,None,Afghan_hound,borzoi,0.142204,doormat,0.109677,0,False,832215726631055365,English (US),10723,False
832215726631055365,2017-02-16 13:11:05,10,10,Moreton,7.932864763017994e+17,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,floofer,None,Afghan_hound,borzoi,0.142204,doormat,0.109677,0,False,832215726631055365,English (US),10723,False
832215726631055365,2017-02-16 13:11:05,10,10,Moreton,7.932864763017994e+17,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,pupper,None,Afghan_hound,borzoi,0.142204,doormat,0.109677,0,False,832215726631055365,English (US),10723,False
832215726631055365,2017-02-16 13:11:05,10,10,Moreton,7.932864763017994e+17,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,puppo,None,Afghan_hound,borzoi,0.142204,doormat,0.109677,0,False,832215726631055365,English (US),10723,False
832040443403784192,2017-02-16 01:34:34,10,10,Klein,7.69940425801171e+17,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,doggo,None,miniature_pinscher,Chihuahua,0.15541300000000002,Staffordshire_bullterrier,0.0309433,0,False,832040443403784192,English (US),11131,False
832040443403784192,2017-02-16 01:34:34,10,10,Klein,7.69940425801171e+17,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,floofer,None,miniature_pinscher,Chihuahua,0.15541300000000002,Staffordshire_bullterrier,0.0309433,0,False,832040443403784192,English (US),11131,False
832040443403784192,2017-02-16 01:34:34,10,10,Klein,7.69940425801171e+17,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,pupper,None,miniature_pinscher,Chihuahua,0.15541300000000002,Staffordshire_bullterrier,0.0309433,0,False,832040443403784192,English (US),11131,False
832040443403784192,2017-02-16 01:34:34,10,10,Klein,7.69940425801171e+17,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,puppo,None,miniature_pinscher,Chihuahua,0.15541300000000002,Staffordshire_bullterrier,0.0309433,0,False,832040443403784192,English (US),11131,False
829878982036299777,2017-02-10 02:25:42,10,10,Loki,8.269586533285929e+17,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,doggo,doggo,golden_retriever,Labrador_retriever,0.33705300000000005,tennis_ball,0.00855442,0,False,829878982036299777,English (US),5757,False
829878982036299777,2017-02-10 02:25:42,10,10,Loki,8.269586533285929e+17,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,floofer,None,golden_retriever,Labrador_retriever,0.33705300000000005,tennis_ball,0.00855442,0,False,829878982036299777,English (US),5757,False
829878982036299777,2017-02-10 02:25:42,10,10,Loki,8.269586533285929e+17,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,pupper,None,golden_retriever,Labrador_retriever,0.33705300000000005,tennis_ball,0.00855442,0,False,829878982036299777,English (US),5757,False
829878982036299777,2017-02-10 02:25:42,10,10,Loki,8.269586533285929e+17,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,puppo,None,golden_retriever,Labrador_retriever,0.33705300000000005,tennis_ball,0.00855442,0,False,829878982036299777,English (US),5757,False
824796380199809024,2017-01-27 01:49:15,10,10,Bailey,7.950767302853919e+17,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,doggo,None,gas_pump,harvester,0.049995300000000006,swing,0.0446596,0,False,824796380199809024,English (US),6288,False
824796380199809024,2017-01-27 01:49:15,10,10,Bailey,7.950767302853919e+17,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,floofer,None,gas_pump,harvester,0.049995300000000006,swing,0.0446596,0,False,824796380199809024,English (US),6288,False
824796380199809024,2017-01-27 01:49:15,10,10,Bailey,7.950767302853919e+17,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,pupper,None,gas_pump,harvester,0.049995300000000006,swing,0.0446596,0,False,824796380199809024,English (US),6288,False
824796380199809024,2017-01-27 01:49:15,10,10,Bailey,7.950767302853919e+17,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,puppo,None,gas_pump,harvester,0.049995300000000006,swing,0.0446596,0,False,824796380199809024,English (US),6288,False
823269594223824897,2017-01-22 20:42:21,10,10,,8.222448165201551e+17,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,doggo,None,Samoyed,Pomeranian,0.193654,Arctic_fox,0.0716476,0,False,823269594223824897,English (US),11421,False
823269594223824897,2017-01-22 20:42:21,10,10,,8.222448165201551e+17,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,floofer,None,Samoyed,Pomeranian,0.193654,Arctic_fox,0.0716476,0,False,823269594223824897,English (US),11421,False
823269594223824897,2017-01-22 20:42:21,10,10,,8.222448165201551e+17,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,pupper,None,Samoyed,Pomeranian,0.193654,Arctic_fox,0.0716476,0,False,823269594223824897,English (US),11421,False
823269594223824897,2017-01-22 20:42:21,10,10,,8.222448165201551e+17,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,puppo,None,Samoyed,Pomeranian,0.193654,Arctic_fox,0.0716476,0,False,823269594223824897,English (US),11421,False
822647212903690241,2017-01-21 03:29:14,10,10,Paisley,8.224890570873897e+17,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,doggo,None,Samoyed,malamute,0.252706,kuvasz,0.157028,0,False,822647212903690241,English (US),7390,False
822647212903690241,2017-01-21 03:29:14,10,10,Paisley,8.224890570873897e+17,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,floofer,None,Samoyed,malamute,0.252706,kuvasz,0.157028,0,False,822647212903690241,English (US),7390,False
822647212903690241,2017-01-21 03:29:14,10,10,Paisley,8.224890570873897e+17,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,pupper,None,Samoyed,malamute,0.252706,kuvasz,0.157028,0,False,822647212903690241,English (US),7390,False
822647212903690241,2017-01-21 03:29:14,10,10,Paisley,8.224890570873897e+17,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,puppo,None,Samoyed,malamute,0.252706,kuvasz,0.157028,0,False,822647212903690241,English (US),7390,False
821813639212650496,2017-01-18 20:16:54,10,10,Hercules,7.806013036177326e+17,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,doggo,None,Saint_Bernard,Cardigan,0.00304359,English_springer,0.00104955,0,False,821813639212650496,English (US),3839,False
821813639212650496,2017-01-18 20:16:54,10,10,Hercules,7.806013036177326e+17,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,floofer,None,Saint_Bernard,Cardigan,0.00304359,English_springer,0.00104955,0,False,821813639212650496,English (US),3839,False
821813639212650496,2017-01-18 20:16:54,10,10,Hercules,7.806013036177326e+17,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,pupper,None,Saint_Bernard,Cardigan,0.00304359,English_springer,0.00104955,0,False,821813639212650496,English (US),3839,False
821813639212650496,2017-01-18 20:16:54,10,10,Hercules,7.806013036177326e+17,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,puppo,None,Saint_Bernard,Cardigan,0.00304359,English_springer,0.00104955,0,False,821813639212650496,English (US),3839,False
820446719150292993,2017-01-15 01:45:15,10,10,Peaches,8.001414224018309e+17,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,doggo,None,golden_retriever,kuvasz,0.0251195,Labrador_retriever,0.0229773,0,False,820446719150292993,English (US),2980,False
820446719150292993,2017-01-15 01:45:15,10,10,Peaches,8.001414224018309e+17,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,floofer,None,golden_retriever,kuvasz,0.0251195,Labrador_retriever,0.0229773,0,False,820446719150292993,English (US),2980,False
